cik,name,tickers,ein
0000110621,RPM INTERNATIONAL INC/DE/,RPM,020642224
0001748790,Amcor plc,AMCR,000000000
0000898174,REINSURANCE GROUP OF AMERICA INC,RGA,431627032
0001633931,TopBuild Corp,BLD,473096382
0000908937,SIRIUS XM HOLDINGS INC.,SIRI,383916511
0001722482,"Avantor, Inc.",AVTR,822758923
0000091440,Snap-on Inc,SNA,390622040
0000879101,KIMCO REALTY CORP,KIM,132744380
0000077360,PENTAIR plc,PNR,981050812
0001463101,"Enphase Energy, Inc.",ENPH,204645388
0000352541,ALLIANT ENERGY CORP,LNT,391380265
0000023217,CONAGRA BRANDS INC.,CAG,470248710
0000864749,TRIMBLE INC.,TRMB,942802192
0000726958,CASEYS GENERAL STORES INC,CASY,420935283
0000873303,"Sarepta Therapeutics, Inc.",SRPT,930797222
0001056696,MANHATTAN ASSOCIATES INC,MANH,582373424
0001145197,INSULET CORP,PODD,043523891
0000042888,GRACO INC,GGG,410285640
0000794170,"Toll Brothers, Inc.",TOL,232416878
0001333986,"Equitable Holdings, Inc.",EQH,585512450
0000072331,NORDSON CORP,NDSN,340590250
0001111711,NISOURCE INC.,NI,352108964
0001634997,"Avangrid, Inc.",AGR,141798693
0001032975,LOGITECH INTERNATIONAL S.A.,LOGI,000000000
0000031791,"REVVITY, INC.",RVTY,042052042
0001792044,Viatris Inc,VTRS,834364296
0000016732,CAMPBELL SOUP CO,CPB,210419870
0000789570,MGM Resorts International,MGM,880215232
0000070318,TENET HEALTHCARE CORP,THC,952557091
0000093556,"STANLEY BLACK & DECKER, INC.",SWK,060548860
0001604028,"ADVANCED DRAINAGE SYSTEMS, INC.",WMS,510105665
0001070423,PLAINS ALL AMERICAN PIPELINE LP,PAA,760582150
0001575965,"Gaming & Leisure Properties, Inc.",GLPI,462116489
0001289419,"Morningstar, Inc.",MORN,363297908
0001773383,"Dynatrace, Inc.",DT,000000000
0001658566,Permian Resources Corp,PR,475381253
0001166003,"XPO, Inc.",XPO,030450326
0000040729,Ally Financial Inc.,ALLY,380572512
0000879169,INCYTE CORP,INCY,943136539
0001665918,US Foods Holding Corp.,USFD,260347906
0001604821,"Natera, Inc.",NTRA,010894487
0000895417,EQUITY LIFESTYLE PROPERTIES INC,ELS,363857664
0001025378,W. P. Carey Inc.,WPC,133912578
0001720635,nVent Electric plc,NVT,981391970
0001324404,"CF Industries Holdings, Inc.",CF,202697511
0000945841,POOL CORP,POOL,363943363
0000021175,CNA FINANCIAL CORP,CNA,366169860
0001070750,"HOST HOTELS & RESORTS, INC.",HST,530085950
0001177702,SAIA INC,SAIA,481229851
0001287750,ARES CAPITAL CORP,ARCC,331089684
0000898293,JABIL INC,JBL,381886260
0001711269,"Evergy, Inc.",EVRG,822733395
0001567094,CNH Industrial N.V.,CNH,000000000
0000874761,AES CORP,AES,541163725
0000822818,CLEAN HARBORS INC,CLH,042997780
0001170010,CARMAX INC,KMX,541821055
0001783398,UWM Holdings Corp,UWMC,842124167
0000927066,DAVITA INC.,DVA,510354549
0000352915,UNIVERSAL HEALTH SERVICES INC,UHS,232077891
0001090425,LAMAR ADVERTISING CO/NEW,LAMR,721449411
0000038777,FRANKLIN RESOURCES INC,BEN,132670991
0001618732,"Nutanix, Inc.",NTNX,270989767
0001104506,INSMED Inc,INSM,541972729
0000910606,REGENCY CENTERS CORP,REG,593191743
0001792580,Ovintiv Inc.,OVV,000000000
0000091419,J M SMUCKER Co,SJM,340538550
0000868857,AECOM,ACM,611088522
0000779152,JACK HENRY & ASSOCIATES INC,JKHY,431128385
0000004457,U-Haul Holding Co /NV/,UHAL,880106815
0001037540,"BXP, Inc.",BXP,042473675
0001617640,"ZILLOW GROUP, INC.",ZG,471645716
0001681459,TechnipFMC plc,FTI,981283037
0001531152,"BJ's Wholesale Club Holdings, Inc.",BJ,452936287
0001352010,"EPAM Systems, Inc.",EPAM,223536104
0001528396,"Guidewire Software, Inc.",GWRE,364468504
0000842023,BIO-TECHNE Corp,TECH,411427402
0001065696,LKQ CORP,LKQ,364215970
0001043604,JUNIPER NETWORKS INC,JNPR,770422528
0000906345,CAMDEN PROPERTY TRUST,CPT,766088377
0000913144,RENAISSANCERE HOLDINGS LTD,RNR,980138020
0001707753,Elastic N.V.,ESTC,000000000
0001897982,"Aspen Technology, Inc.",AZPN,873100817
0000091142,SMITH A O CORP,AOS,390619790
0001604778,"Qorvo, Inc.",QRVO,465288992
0000866374,FLEX LTD.,FLEX,000000000
0000059527,LINCOLN ELECTRIC HOLDINGS INC,LECO,340359955
0001035983,COMFORT SYSTEMS USA INC,FIX,760526487
0000216228,ITT INC.,ITT,811197930
0001673358,"Yum China Holdings, Inc.",YUMC,812421743
0001646972,"Albertsons Companies, Inc.",ACI,000000000
0001069157,EAST WEST BANCORP INC,EWBC,954703316
0001289460,"Texas Roadhouse, Inc.",TXRH,000000000
0001261333,"DOCUSIGN, INC.",DOCU,912183967
0000096223,Jefferies Financial Group Inc.,JEF,132615557
0001100682,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",CRL,061397316
0000915389,EASTMAN CHEMICAL CO,EMN,621539359
0001841666,APA Corp,APA,861430562
0001679273,"Lamb Weston Holdings, Inc.",LW,611797411
0001794515,ZoomInfo Technologies Inc.,ZI,873037521
0001037976,JONES LANG LASALLE INC,JLL,364150422
0000051644,"INTERPUBLIC GROUP OF COMPANIES, INC.",IPG,131024020
0001636222,Wingstop Inc.,WING,000000000
0000024545,MOLSON COORS BEVERAGE CO,TAP,840178360
0000820318,COHERENT CORP.,COHR,251214948
0000831641,TETRA TECH INC,TTEK,954148514
0000108312,"Woodward, Inc.",WWD,361984010
0001571283,"Rexford Industrial Realty, Inc.",REXR,462024407
0001341766,"Celsius Holdings, Inc.",CELH,202745790
0001668397,"Medpace Holdings, Inc.",MEDP,320434904
0001579241,Allegion plc,ALLE,981108930
0000078128,"Essential Utilities, Inc.",WTRG,231702594
0001590364,FTAI Aviation Ltd.,FTAI,981420784
0000089089,SERVICE CORP INTERNATIONAL,SCI,741488375
0001005284,UNIVERSAL DISPLAY CORP \PA\,OLED,232372688
0001298675,CubeSmart,CUBE,201024732
0000026324,CURTISS WRIGHT CORP,CW,130612970
0001766502,"Chewy, Inc.",CHWY,901020167
0000915913,ALBEMARLE CORP,ALB,541692118
0001326380,GameStop Corp.,GME,000000000
0001856525,"Core & Main, Inc.",CNM,863149194
0001486159,Chord Energy Corp,CHRD,000000000
0001573516,Murphy USA Inc.,MUSA,462279221
0001043277,"C. H. ROBINSON WORLDWIDE, INC.",CHRW,411883630
0000096943,TELEFLEX INC,TFX,231147939
0001501585,"HUNTINGTON INGALLS INDUSTRIES, INC.",HII,900607005
0001596783,"Catalent, Inc.",CTLT,208737688
0001618673,Performance Food Group Co,PFGC,431983182
0000020212,Churchill Downs Inc,CHDN,610156015
0001037038,RALPH LAUREN CORP,RL,132622036
0001042046,AMERICAN FINANCIAL GROUP INC,AFG,311544320
0000895126,CHESAPEAKE ENERGY CORP,CHK,731395733
0001796209,APi Group Corp,APG,981510303
0000704532,ONTO INNOVATION INC.,ONTO,942276314
0001511737,Ubiquiti Inc.,UI,320097377
0001019849,"PENSKE AUTOMOTIVE GROUP, INC.",PAG,223086739
0001611052,"PROCORE TECHNOLOGIES, INC.",PCOR,731636261
0001447669,TWILIO INC,TWLO,262574840
0001048695,"F5, INC.",FFIV,911714307
0000005513,Unum Group,UNM,621598430
0000016058,CACI INTERNATIONAL INC /DE/,CACI,541345888
0001219601,"CROWN HOLDINGS, INC.",CCK,753099507
0001507079,"Floor & Decor Holdings, Inc.",FND,273730271
0000082811,REGAL REXNORD CORP,RRX,390875718
0001043219,ANNALY CAPITAL MANAGEMENT INC,NLY,223479661
0001600033,"e.l.f. Beauty, Inc.",ELF,464464131
0001047127,"AMKOR TECHNOLOGY, INC.",AMKR,231722724
0001177394,TD SYNNEX CORP,SNX,942703333
0001065837,SKECHERS USA INC,SKX,954376145
0001302215,"HOULIHAN LOKEY, INC.",HLI,952770395
0000737758,TORO CO,TTC,410580470
0001237831,GLOBUS MEDICAL INC,GMED,043744954
0000317540,"Coca-Cola Consolidated, Inc.",COKE,560950585
0001433195,APPFOLIO INC,APPF,260359894
0001618921,"Walgreens Boots Alliance, Inc.",WBA,471758322
0001603923,Weatherford International plc,WFRD,980606750
0001590955,"Paycom Software, Inc.",PAYC,800957485
0001474735,GENERAC HOLDINGS INC.,GNRC,205654756
0000896622,"APTARGROUP, INC.",ATR,363853103
0001486957,"BWX Technologies, Inc.",BWXT,800558025
0000750004,"Light & Wonder, Inc.",LNW,810422894
0001109354,BRUKER CORP,BRKR,043110160
0001433270,ANTERO RESOURCES Corp,AR,800162034
0001360901,Evercore Inc.,EVR,204748747
0001116132,"TAPESTRY, INC.",TPR,522242751
0001579091,Maplebear Inc.,CART,460723335
0000764622,PINNACLE WEST CAPITAL CORP,PNW,860512431
0001639438,"CAVA GROUP, INC.",CAVA,473426661
0000802481,PILGRIMS PRIDE CORP,PPC,751285071
0000888491,OMEGA HEALTHCARE INVESTORS INC,OHI,383041398
0001174922,WYNN RESORTS LTD,WYNN,460484987
0001285785,MOSAIC CO,MOS,201026454
0000034903,FEDERAL REALTY INVESTMENT TRUST,FRT,520782497
0000049600,EASTGROUP PROPERTIES INC,EGP,132711135
0001124140,EXACT SCIENCES CORP,EXAS,204782291
0001915657,HF Sinclair Corp,DINO,872092143
0001357615,"KBR, INC.",KBR,204536774
0001820953,"Affirm Holdings, Inc.",AFRM,842224323
0000071691,NEW YORK TIMES CO,NYT,131102020
0000891103,"Match Group, Inc.",MTCH,592712887
0001649094,"Vaxcyte, Inc.",PCVX,464233385
0000085535,ROYAL GOLD INC,RGLD,840835164
0001327068,"United States Oil Fund, LP",USO,202830691
0001330568,iShares Silver Trust,SLV,000000000
0001789832,Hess Midstream LP,HESM,000000000
0001206264,"TEMPUR SEALY INTERNATIONAL, INC.",TPX,331022198
0001000228,HENRY SCHEIN INC,HSIC,113136595
0001428439,"ROKU, INC",ROKU,262087865
0001267238,"ASSURANT, INC.",AIZ,391126612
0001584509,Aramark,ARMK,208236097
0001944013,Crane Co,CR,882846451
0001519751,"Fortune Brands Innovations, Inc.",FBIN,621411546
0000036966,FIRST HORIZON CORP,FHN,620803242
0000350894,SEI INVESTMENTS CO,SEIC,231707341
0001049502,MKS INSTRUMENTS INC,MKSI,042277512
0001653482,Gitlab Inc.,GTLB,471861035
0000029644,DONALDSON Co INC,DCI,410222640
0000929008,WESCO INTERNATIONAL INC,WCC,251723342
0001408710,Fabrinet,FN,981228572
0001669162,"Kinsale Capital Group, Inc.",KNSL,980664337
0000074260,OLD REPUBLIC INTERNATIONAL CORP,ORI,362678171
0000015615,MASTEC INC,MTZ,650829355
0001513761,Norwegian Cruise Line Holdings Ltd.,NCLH,980691007
0000012208,"BIO-RAD LABORATORIES, INC.",BIO,941381833
0000851205,COGNEX CORP,CGNX,042713778
0001163302,UNITED STATES STEEL CORP,X,251897152
0001069878,TREX CO INC,TREX,541910453
0000785161,Encompass Health Corp,EHC,630860407
0001212545,WESTERN ALLIANCE BANCORPORATION,WAL,000000000
0001024305,COTY INC.,COTY,133823358
0001475922,"Primerica, Inc.",PRI,271204330
0001324948,RBC Bearings INC,RBC,954372080
0001408075,GRAPHIC PACKAGING HOLDING CO,GPK,260405422
0001973266,"TKO Group Holdings, Inc.",TKO,000000000
0001278021,MARKETAXESS HOLDINGS INC,MKTX,522230784
0001002638,OPEN TEXT CORP,OTEX,980154400
0001124198,FLUOR CORP,FLR,330927079
0000751364,"NNN REIT, INC.",NNN,561431377
0000720672,STIFEL FINANCIAL CORP,SF,431273600
0001575515,"Sprouts Farmers Market, Inc.",SFM,320331600
0001725057,"Dayforce, Inc.",DAY,463231686
0000275880,PARSONS CORP,PSN,953232481
0001455863,AMERICOLD REALTY TRUST,COLD,000000000
0000813762,ICAHN ENTERPRISES L.P.,IEP,133398766
0001567514,"Intra-Cellular Therapies, Inc.",ITCI,364742850
0001591698,Paylocity Holding Corp,PCTY,464066644
0000701985,"Bath & Body Works, Inc.",BBWI,311029810
0000813828,Paramount Global,PARA,042949533
0000039911,GAP INC,GPS,941697231
0000022356,COMMERCE BANCSHARES INC /MO/,CBSH,430889454
0001766363,"Endeavor Group Holdings, Inc.",EDR,833340169
0000320335,GLOBE LIFE INC.,GL,630780404
0001018840,ABERCROMBIE & FITCH CO /DE/,ANF,311469076
0001611983,Liberty Broadband Corp,LBRDA,471211994
0000046080,"HASBRO, INC.",HAS,050155090
0000019584,CHEMED CORP,CHE,310791746
0001635088,Roivant Sciences Ltd.,ROIV,981173944
0000887936,"FTI CONSULTING, INC",FCN,521261113
0000851968,MOHAWK INDUSTRIES INC,MHK,521604305
0000918646,EAGLE MATERIALS INC,EXP,752520779
0000109563,APPLIED INDUSTRIAL TECHNOLOGIES INC,AIT,340117420
0001699838,"Confluent, Inc.",CFLT,471824387
0001521036,"Lantheus Holdings, Inc.",LNTH,352318913
0001334036,"Crocs, Inc.",CROX,202164234
0000315852,RANGE RESOURCES CORP,RRC,341312571
0000801337,WEBSTER FINANCIAL CORP,WBS,061187536
0001647088,WillScot Holdings Corp,WSC,000000000
0001811210,"Lucid Group, Inc.",LCID,850891392
0001433642,Hamilton Lane INC,HLNE,262482738
0001492691,Knight-Swift Transportation Holdings Inc.,KNX,205589597
0001144215,ACUITY BRANDS INC,AYI,582632672
0001590895,"Caesars Entertainment, Inc.",CZR,463657681
0000012659,H&R BLOCK INC,HRB,440607856
0001818874,"SoFi Technologies, Inc.",SOFI,981547291
0001805387,"Cerevel Therapeutics Holdings, Inc.",CERE,000000000
0000855658,LATTICE SEMICONDUCTOR CORP,LSCC,930835214
0001034670,AUTOLIV INC,ALV,510378542
0001309108,WEX Inc.,WEX,010526993
0001628171,"Revolution Medicines, Inc.",RVMD,472029180
0001092699,SPS COMMERCE INC,SPSC,411593154
0000109380,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",ZION,870227400
0001046257,Ingredion Inc,INGR,223514823
0001125376,"ENSIGN GROUP, INC",ENSG,330861263
0001616862,Axalta Coating Systems Ltd.,AXTA,981073028
0001562088,"Duolingo, Inc.",DUOL,453055872
0001018963,ATI INC,ATI,251792394
0000066570,MSA Safety Inc,MSA,464914539
0001552275,Sunoco LP,SUN,300740483
0000912767,UFP INDUSTRIES INC,UFPI,381465835
0000355811,GENTEX CORP,GNTX,382030505
0001701732,Altair Engineering Inc.,ALTR,382591828
0000089439,MUELLER INDUSTRIES INC,MLI,250790410
0001493594,"MACOM Technology Solutions Holdings, Inc.",MTSI,270306875
0001583708,"SentinelOne, Inc.",S,990385461
0001520006,Matador Resources Co,MTDR,274662601
0001467623,"DROPBOX, INC.",DBX,260138832
0000920371,"Simpson Manufacturing Co., Inc.",SSD,943196943
0000914208,Invesco Ltd.,IVZ,
0001308547,"Dolby Laboratories, Inc.",DLB,900199783
0001021635,OGE ENERGY CORP.,OGE,731481638
0001479094,"STAG Industrial, Inc.",STAG,273099608
0001560385,Liberty Media Corp,LSXMA,371699499
0000764065,CLEVELAND-CLIFFS INC.,CLF,341464672
0001423689,AGNC Investment Corp.,AGNC,261701984
0001602065,"Viper Energy, Inc.",VNOM,465001985
0001115055,PINNACLE FINANCIAL PARTNERS INC,PNFP,621812853
0001581068,Brixmor Property Group Inc.,BRX,452433192
0001833756,"Leonardo DRS, Inc.",DRS,132632319
0000824142,"AAON, INC.",AAON,870448736
0000730272,REPLIGEN CORP,RGEN,042729386
0000763901,"POPULAR, INC.",BPOP,660667416
0000039263,"CULLEN/FROST BANKERS, INC.",CFR,741751768
0000908255,BORGWARNER INC,BWA,133404508
0000880266,AGCO CORP /DE,AGCO,581960019
0001321732,Penumbra Inc,PEN,000000000
0000874015,IONIS PHARMACEUTICALS INC,IONS,330336973
0001868778,Informatica Inc.,INFA,611999534
0001021860,NOV Inc.,NOV,760475815
0001411207,Allison Transmission Holdings Inc,ALSN,000000000
0001597264,Blueprint Medicines Corp,BPMC,000000000
0000772406,"CIRRUS LOGIC, INC.",CRUS,770024818
0000936395,CIENA CORP,CIEN,232725311
0000775158,OSHKOSH CORP,OSK,390520270
0000056047,KIRBY CORP,KEX,741884980
0001842022,"DT Midstream, Inc.",DTM,382663964
0000921825,FIRST INDUSTRIAL REALTY TRUST INC,FR,363935116
0001535929,"Voya Financial, Inc.",VOYA,521222820
0000932696,INSIGHT ENTERPRISES INC,NSIT,860766246
0001378992,"BERRY GLOBAL GROUP, INC.",BERY,000000000
0001623925,Antero Midstream Corp,AM,611748605
0000833079,Meritage Homes CORP,MTH,860611231
0000007332,SOUTHWESTERN ENERGY CO,SWN,710205415
0000094845,LEVI STRAUSS & CO,LEVI,940905160
0000892553,CHART INDUSTRIES INC,GTLS,341712937
0001580905,"Installed Building Products, Inc.",IBP,453707650
0001570585,Liberty Global Ltd.,LBTYA,981750381
0001159036,"HALOZYME THERAPEUTICS, INC.",HALO,880488686
0000037785,FMC CORP,FMC,940479804
0000088205,"SPX Technologies, Inc.",SPXC,381016240
0000764038,SouthState Corp,SSB,570799315
0001370637,ETSY INC,ETSY,000000000
0001734722,"UiPath, Inc.",PATH,474333187
0001703056,ADT Inc.,ADT,474116383
0001852131,Nextracker Inc.,NXT,000000000
0001562476,Taylor Morrison Home Corp,TMHC,832026677
0001599298,Summit Therapeutics Inc.,SMMT,000000000
0001818201,CCC Intelligent Solutions Holdings Inc.,CCCS,000000000
0001509589,"CIVITAS RESOURCES, INC.",CIVI,611630631
0001866581,Dutch Bros Inc.,BROS,871041305
0000769520,MIDDLEBY Corp,MIDD,363352497
0000350698,"AUTONATION, INC.",AN,731105145
0000006201,American Airlines Group Inc.,AAL,751825172
0001023128,LITHIA MOTORS INC,LAD,930572810
0000028412,COMERICA INC /NEW/,CMA,000006021
0000875357,BOK FINANCIAL CORP,BOKF,731373454
0001621563,"Summit Materials, Inc.",SUM,471984212
0001192448,GLAUKOS Corp,GKOS,000000000
0001437578,BRIGHT HORIZONS FAMILY SOLUTIONS INC.,BFAM,800188269
0000315213,ROBERT HALF INC.,RHI,941648752
0001015328,WINTRUST FINANCIAL CORP,WTFC,363873352
0001835830,"Klaviyo, Inc.",KVYO,000000000
0000885550,CREDIT ACCEPTANCE CORP,CACC,381999511
0000917273,RAMBUS INC,RMBS,943112828
0001232524,Jazz Pharmaceuticals plc,JAZZ,981032470
0001360604,Healthcare Realty Trust Inc,HR,000000000
0001828108,"Aurora Innovation, Inc.",AUR,981562265
0001428336,"HEALTHEQUITY, INC.",HQY,000000000
0000812011,VAIL RESORTS INC,MTN,510291762
0001637207,"Planet Fitness, Inc.",PLNT,000000000
0000842162,LEAR CORP,LEA,133386776
0000020520,"Frontier Communications Parent, Inc.",FYBR,862359749
0001895262,Noble Corp plc,NE,000000000
0001061983,CYTOKINETICS INC,CYTK,943291317
0001366561,SMARTSHEET INC,SMAR,202954357
0001720671,"HashiCorp, Inc.",HCP,320410665
0001068851,PROSPERITY BANCSHARES INC,PB,742331986
0000201533,CONSUMERS ENERGY CO,CMS-PB,380442310
0000018349,SYNOVUS FINANCIAL CORP,SNV,581134883
0000022444,COMMERCIAL METALS Co,CMC,750725338
0000917251,AGREE REALTY CORP,ADC,383148187
0001590714,Element Solutions Inc,ESI,371744899
0000030625,FLOWSERVE CORP,FLS,310267900
0000028917,"DILLARD'S, INC.",DDS,710388071
0001465128,"STARWOOD PROPERTY TRUST, INC.",STWD,270247747
0001530950,"Post Holdings, Inc.",POST,453355106
0000795403,WATTS WATER TECHNOLOGIES INC,WTS,042916536
0000060519,LOUISIANA-PACIFIC CORP,LPX,930609074
0000853816,LANDSTAR SYSTEM INC,LSTR,061313069
0001476150,Terreno Realty Corp,TRNO,271262675
0000100826,UNION ELECTRIC CO,UELMO,430559760
0001723089,ChampionX Corp,CHX,823066826
0001810806,Unity Software Inc.,U,270334803
0000889331,LITTELFUSE INC /DE,LFUS,363795742
0000939767,"EXELIXIS, INC.",EXEL,043257395
0001448893,Essent Group Ltd.,ESNT,980673656
0001822993,Jackson Financial Inc.,JXN,980486152
0001739104,Elanco Animal Health Inc,ELAN,825497352
0000084246,RLI CORP,RLI,370889946
0001772016,"BELLRING BRANDS, INC.",BRBR,873296749
0001076930,NOVANTA INC,NOVT,980110412
0000007536,"ARROW ELECTRONICS, INC.",ARW,111806155
0001616707,Wayfair Inc.,W,364791999
0001852244,"GXO Logistics, Inc.",GXO,862098312
0001124941,BEACON ROOFING SUPPLY INC,BECN,364173371
0000707179,OLD NATIONAL BANCORP /IN/,ONB,351539838
0001592000,"EnLink Midstream, LLC",ENLC,000000000
0001782754,AZEK Co Inc.,AZEK,901017663
0000876437,MGIC INVESTMENT CORP,MTG,391486475
0001867072,"Kyndryl Holdings, Inc.",KD,861185492
0001571123,Science Applications International Corp,SAIC,461932921
0000103379,V F CORP,VFC,231180120
0001650729,"SiteOne Landscape Supply, Inc.",SITE,364485550
0000067887,MOOG INC.,MOG-A,160757636
0001584207,"OneMain Holdings, Inc.",OMF,463348401
0000067347,MODINE MANUFACTURING CO,MOD,390482000
0001849635,Trump Media & Technology Group Corp.,DJT,854293042
0000017843,CARPENTER TECHNOLOGY CORP,CRS,230458500
0000911177,CASELLA WASTE SYSTEMS INC,CWST,030338873
0001040829,"Ryman Hospitality Properties, Inc.",RHP,730664379
0000795266,KB HOME,KBH,953666267
0001806837,"Vertex, Inc.",VERX,232081753
0001214816,AXIS CAPITAL HOLDINGS LTD,AXS,000000000
0001786842,Vontier Corp,VNT,842783455
0000717423,MURPHY OIL CORP,MUR,710361522
0001507605,"MARATHON DIGITAL HOLDINGS, INC.",MARA,010949984
0001794669,"Shift4 Payments, Inc.",FOUR,843676340
0001877322,ESAB Corp,ESAB,870923837
0001046311,CHOICE HOTELS INTERNATIONAL INC /DE,CHH,521209792
0001520697,"Acadia Healthcare Company, Inc.",ACHC,000000000
0000899689,VORNADO REALTY TRUST,VNO,221657560
0001653653,"Red Rock Resorts, Inc.",RRR,475081182
0001675149,Alcoa Corp,AA,811789115
0000063276,MATTEL INC /DE/,MAT,951567322
0001398659,Genpact LTD,G,980533350
0001639300,"Ollie's Bargain Outlet Holdings, Inc.",OLLI,800848819
0001496963,"Squarespace, Inc.",SQSP,200375811
0001655888,Blue Owl Capital Corp,OBDC,000000000
0000009092,BADGER METER INC,BMI,390143280
0001472787,First American Financial Corp,FAF,261911571
0001860742,Bausch & Lomb Corp,BLCO,000000000
0000916540,DARLING INGREDIENTS INC.,DAR,362495346
0001736035,Blackstone Secured Lending Fund,BXSL,000000000
0001711279,"Krystal Biotech, Inc.",KRYS,821080209
0000277509,FEDERAL SIGNAL CORP /DE/,FSS,361063330
0001157601,"MADRIGAL PHARMACEUTICALS, INC.",MDGL,000000000
0001722684,"WYNDHAM HOTELS & RESORTS, INC.",WH,823356232
0001477294,Sensata Technologies Holding plc,ST,981386780
0001674910,VALVOLINE INC,VVV,300939371
0000098362,TIMKEN CO,TKR,340577130
0000085961,RYDER SYSTEM INC,R,590739250
0001611647,"Freshpet, Inc.",FRPT,201884894
0001142417,"NEXSTAR MEDIA GROUP, INC.",NXST,233083125
0000937556,MASIMO CORP,MASI,330368882
0000009326,BALCHEM CORP,BCPC,132578432
0001274173,JANUS HENDERSON GROUP PLC,JHG,000000000
0000074303,OLIN Corp,OLN,131872319
0000933136,Mr. Cooper Group Inc.,COOP,911653725
0001607678,"Viking Therapeutics, Inc.",VKTX,461073877
0001786352,"BILL Holdings, Inc.",BILL,832661725
0001422183,FS KKR Capital Corp,FSK,261630040
