CIK,Name,Supplier Financing Program,Text,Table
0001176948,Ares Management Corp,0,,
0001390777,Bank of New York Mellon Corp,0,,
0000277135,"W.W. GRAINGER, INC.",0,,
0001318220,"Waste Connections, Inc.",0,,
0000049071,HUMANA INC,0,,
0000833444,Johnson Controls International plc,0,,
0001682852,"Moderna, Inc.",0,,
0001385157,TE Connectivity Ltd.,0,,
0001091667,"CHARTER COMMUNICATIONS, INC. /MO/",0,,
0001375365,"Super Micro Computer, Inc.",0,,
0000055785,KIMBERLY CLARK CORP,0,,
0000899051,ALLSTATE CORP,0,,
0000899051,ALLSTATE CORP,0,,
0000899051,ALLSTATE CORP,0,,
0000899051,ALLSTATE CORP,0,,
0000899051,ALLSTATE CORP,0,,
0001650372,Atlassian Corp,0,,
0000202058,"L3HARRIS TECHNOLOGIES, INC. /DE/",0,,
0001051470,CROWN CASTLE INC.,0,,
0000004447,HESS CORP,0,,
0001093557,DEXCOM INC,0,,
0001280452,MONOLITHIC POWER SYSTEMS INC,0,,
0001137774,PRUDENTIAL FINANCIAL INC,0,,
0001137774,PRUDENTIAL FINANCIAL INC,0,,
0001137774,PRUDENTIAL FINANCIAL INC,0,,
0001137774,PRUDENTIAL FINANCIAL INC,0,,
0000016918,"CONSTELLATION BRANDS, INC.",1,,"[['(in millions)', '', ''], ['Balance, February\xa028, 2022', '', '$', '—', ''], ['Additions', '', '12.6', ''], ['Settlements (1)', '', '(8.7)', ''], ['Balance, February\xa028, 2023 (2)', '', '$', '3.9', '']]"
0000723531,PAYCHEX INC,0,,
0001418135,Keurig Dr Pepper Inc.,0,,
0001640147,Snowflake Inc.,0,,
0001262039,"Fortinet, Inc.",0,,
0001140859,"Cencora, Inc.",0,,
0001552000,MPLX LP,0,,
0001552000,MPLX LP,0,,
0000884887,ROYAL CARIBBEAN CRUISES LTD,0,,
0001278680,ISHARES GOLD TRUST,0,,
0001478242,IQVIA HOLDINGS INC.,0,,
0001408198,MSCI Inc.,0,,
0001792789,"DoorDash, Inc.",0,,
0001832433,Ferguson (Jersey) Ltd,0,,
0000715957,"DOMINION ENERGY, INC",0,,
0000878927,"OLD DOMINION FREIGHT LINE, INC.",0,,
0001136893,"Fidelity National Information Services, Inc.",0,,
0000820027,AMERIPRISE FINANCIAL INC,0,,
0001512673,"Block, Inc.",0,,
0001512673,"Block, Inc.",0,,
0001561550,"Datadog, Inc.",0,,
0001699150,Ingersoll Rand Inc.,0,,
0000814547,FAIR ISAAC CORP,0,,
0000003570,"Cheniere Energy, Inc.",0,,
0001588489,Grayscale Bitcoin Trust (BTC),0,,
0001637459,Kraft Heinz Co,0,,
0001037868,AMETEK INC/,0,,
0001442145,"Verisk Analytics, Inc.",0,,
0001781335,Otis Worldwide Corp,0,,
0000874716,IDEXX LABORATORIES INC /DE,1,"Accounts Payable - Supplier Financing ProgramWe have an agreement with a third party to provide a supplier finance program, which facilitates participating suppliers’ ability to finance payment obligations from us with a designated third-party financial institution. Participating suppliers may, at their sole discretion, make offers to finance one or more of our payment obligations prior to their scheduled due dates at a discounted price. Our obligations to our suppliers, including amounts due and scheduled payment dates, are not impacted by suppliers’ decisions to finance amounts under these arrangements. The terms of payments are consistent with the terms of our trade payables. Activity related to the obligations is presented within operating activities on the consolidated statements of cash flows.",
0000874716,IDEXX LABORATORIES INC /DE,1,,"[['(in thousands)', 'For the Years Ended December 31,'], ['', '2023', '', '2022'], ['', '', '', ''], ['Payment obligations outstanding at the beginning of the period', '$', '10,171', '', '', '$', '4,775', ''], ['Payment obligation additions during the period', '45,765', '', '', '58,936', ''], ['Payment obligations settled during the period', '(46,878)', '', '', '(53,540)', ''], ['Payment obligations outstanding at the end of the period', '$', '9,057', '', '', '$', '10,171', '']]"
0000056873,KROGER CO,0,,
0001050915,"QUANTA SERVICES, INC.",0,,
0000815556,FASTENAL CO,0,,
0000026172,CUMMINS INC,1,,"[['In millions', '', ''], ['Balance at December 31, 2022', '', '$', '331', ''], ['Additional invoices presented for payment', '', '1,141', ''], ['Payments to financial intermediaries', '', '(1,274)', ''], ['Foreign currency translation adjustments and other', '', '1', ''], ['Balance at December 31, 2023', '', '$', '199', '']]"
0000026172,CUMMINS INC,1,,"[['In millions', '', ''], ['Balance at December 31, 2022', '', '$', '331', ''], ['Additional invoices presented for payment', '', '1,141', ''], ['Payments to financial intermediaries', '', '(1,274)', ''], ['Foreign currency translation adjustments and other', '', '1', ''], ['Balance at December 31, 2023', '', '$', '199', '']]"
0000073309,NUCOR CORP,0,,
0000047111,HERSHEY CO,1,"Supplier Finance Program ObligationsDuring 2020, we entered into an agreement with two third-party financial institutions to facilitate a supplier finance program which allows qualifying suppliers to sell their receivables from the Company to the financial institution. These participating suppliers negotiate their outstanding receivable arrangements directly with the financial institution, and our rights and obligations to our suppliers are not impacted.  We have no economic interest in a supplier’s decision to enter into these agreements.  Once a qualifying supplier elects to participate in the supplier finance program and reaches an agreement with a financial institution, they elect which individual Company invoices they sell to the financial institution.  However, all Company payments to participating suppliers are paid to the financial institution on the invoice due date, regardless of whether the individual invoice is sold by the supplier to the financial institution.  The financial institution pays the supplier on the invoice due date for any invoices that were not previously sold under the supplier finance program.  Our obligations to our suppliers, including amounts due and scheduled payment terms, are not impacted by our suppliers’ decisions to sell amounts under these arrangements.  The payment of these obligations is included in cash provided by operating activities in the Consolidated Statements of Cash Flows.",
0000047111,HERSHEY CO,1,,"[['', '', '2023', '', ''], ['Supplier finance program obligations outstanding at beginning of the year', '', '$', '105,293', '', '', ''], ['Invoice amounts added during the year', '', '585,872', '', '', ''], ['Invoice amounts paid during the year', '', '(541,904)', '', '', ''], ['Supplier finance program obligations outstanding at end of the year', '', '$', '149,261', '', '', '']]"
0001090872,"AGILENT TECHNOLOGIES, INC.",0,,
0001755672,"Corteva, Inc.",0,,
0000024741,CORNING INC /NY,0,,
0001751788,DOW INC.,1,,"[['Supplier Finance Program Activity', '2023', ''], ['In millions'], ['Confirmed obligations outstanding at Jan 1', '$', '267', '', ''], ['Invoices confirmed to financial intermediary', '1,308', '', ''], ['Confirmed invoices paid to financial intermediary', '(1,290)', '', ''], ['Confirmed obligations outstanding at Dec 31', '$', '285', '', '']]"
0000712515,ELECTRONIC ARTS INC.,0,,
0000788784,PUBLIC SERVICE ENTERPRISE GROUP INC,0,,
0000049938,IMPERIAL OIL LTD,0,,
0000047217,HP INC,0,,
0001932393,GE HealthCare Technologies Inc.,1,"SUPPLY CHAIN FINANCE PROGRAMS. The Company participates in voluntary supply chain finance programs which provide participating suppliers the opportunity to sell their GE HealthCare receivables to third parties at the sole discretion of both the suppliers and the third parties. We evaluate supply chain finance programs to ensure the use of a third-party intermediary to settle our trade payables does not change the nature, existence, amount, or timing of our trade payables and does not provide the Company with any direct economic benefit. If any characteristics of the trade payables change or we receive a direct economic benefit, we reclassify the trade payables as borrowings. In connection with the supply chain finance programs, payment terms normally range from 30 to 150 days, not exceeding 180 days, depending on the underlying supplier agreements.",
0001834584,"Coupang, Inc.",0,,
0001058290,COGNIZANT TECHNOLOGY SOLUTIONS CORP,0,,
0001289490,Extra Space Storage Inc.,0,,
0000096021,SYSCO CORP,0,,
0000749251,GARTNER INC,0,,
0001120193,"NASDAQ, INC.",0,,
0000947484,ARCH CAPITAL GROUP LTD.,0,,
0000947484,ARCH CAPITAL GROUP LTD.,0,,
0000947484,ARCH CAPITAL GROUP LTD.,0,,
0001001250,ESTEE LAUDER COMPANIES INC,0,,
0001635327,Flutter Entertainment plc,0,,
0001109357,EXELON CORP,0,,
0000040704,GENERAL MILLS INC,0,,
0001701605,Baker Hughes Co,0,,
0001041061,YUM BRANDS INC,0,,
0001397187,lululemon athletica inc.,0,,
0001539838,"Diamondback Energy, Inc.",0,,
0001393612,Discover Financial Services,0,,
0000916076,MARTIN MARIETTA MATERIALS INC,0,,
0001944048,Kenvue Inc.,0,,
0001396009,Vulcan Materials CO,0,,
0001071739,CENTENE CORP,0,,
0001524472,Xylem Inc.,0,,
0001674101,Vertiv Holdings Co,0,,
0001666700,"DuPont de Nemours, Inc.",0,,
0000004281,Howmet Aerospace Inc.,0,,
0000004281,Howmet Aerospace Inc.,0,,
0000033185,EQUIFAX INC,0,,
0001121788,GARMIN LTD,0,,
0000875045,BIOGEN INC.,0,,
0001047862,CONSOLIDATED EDISON INC,0,,
0001618756,Restaurant Brands International Inc.,0,,
0001705696,VICI PROPERTIES INC.,0,,
0001097864,ON SEMICONDUCTOR CORP,0,,
0001489393,LyondellBasell Industries N.V.,1,"Supply Chain Finance ArrangementsIn an effort to maintain a strong and efficient supply chain, we facilitate a voluntary supply chain finance program that provides suppliers, at their sole discretion, the opportunity to sell their receivables due from us to a participating financial intermediary in order to be paid earlier than our contracted payment terms. We are not a party to any agreement between our suppliers and the financial intermediary. When a supplier utilizes the program and receives an early payment from the financial intermediary, the supplier takes a discount on the invoice. We pay the financial intermediary the full amount of the invoice on the contractually agreed upon due date. The majority of the suppliers using the program are on 90-day payment terms. There is no economic impact to the Company from a supplier’s decision to take an early payment. No guarantees are provided by us or any of our subsidiaries under the program.",
0001024478,"ROCKWELL AUTOMATION, INC",0,,
0001402057,CDW Corp,0,,
0000007084,Archer-Daniels-Midland Co,1,,"[['', 'Year Ended December 31'], ['', '2023'], ['', '(In millions)'], ['Beginning, January 1', '$', '196', ''], ['Obligations confirmed', '1,100', ''], ['Obligations paid', '(1,022)', ''], ['Ending, December 31', '$', '274', ''], ['', '']]"
0001057352,"COSTAR GROUP, INC.",0,,
0000072903,XCEL ENERGY INC,0,,
0000943819,RESMED INC,0,,
0000943819,RESMED INC,0,,
0001050446,MICROSTRATEGY Inc,0,,
0001300514,LAS VEGAS SANDS CORP,0,,
0001138118,"CBRE GROUP, INC.",0,,
0001393052,VEEVA SYSTEMS INC,0,,
0001389170,Targa Resources Corp.,0,,
0000874766,"HARTFORD FINANCIAL SERVICES GROUP, INC.",0,,
0000874766,"HARTFORD FINANCIAL SERVICES GROUP, INC.",0,,
0001805284,"Rocket Companies, Inc.",0,,
0001178670,"ALNYLAM PHARMACEUTICALS, INC.",0,,
0000079879,PPG INDUSTRIES INC,0,,
0000943452,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,0,,
0000915912,AVALONBAY COMMUNITIES INC,0,,
0000045012,HALLIBURTON CO,0,,
0001020569,IRON MOUNTAIN INC,0,,
0001823945,BLUE OWL CAPITAL INC.,0,,
0001037646,METTLER TOLEDO INTERNATIONAL INC/,0,,
0000916365,TRACTOR SUPPLY CO /DE/,0,,
0001713683,"Zscaler, Inc.",0,,
0000827052,EDISON INTERNATIONAL,0,,
0000036270,M&T BANK CORP,0,,
0000036270,M&T BANK CORP,0,,
0000036270,M&T BANK CORP,0,,
0001090012,DEVON ENERGY CORP/DE,0,,
0000027904,"DELTA AIR LINES, INC.",0,,
0000035527,FIFTH THIRD BANCORP,0,,
0000035527,FIFTH THIRD BANCORP,0,,
0000035527,FIFTH THIRD BANCORP,0,,
0000035527,FIFTH THIRD BANCORP,0,,
0001692819,Vistra Corp.,0,,
0001013462,ANSYS INC,0,,
0001506293,"PINTEREST, INC.",0,,
0000079282,"BROWN & BROWN, INC.",0,,
0000046619,HEICO CORP,0,,
0000046619,HEICO CORP,0,,
0001751008,AppLovin Corp,0,,
0001477333,"Cloudflare, Inc.",0,,
0001410636,"American Water Works Company, Inc.",0,,
0001140536,WILLIS TOWERS WATSON PLC,0,,
0000798941,FIRST CITIZENS BANCSHARES INC /DE/,0,,
0000798941,FIRST CITIZENS BANCSHARES INC /DE/,0,,
0000798941,FIRST CITIZENS BANCSHARES INC /DE/,0,,
0000798941,FIRST CITIZENS BANCSHARES INC /DE/,0,,
0000906163,NVR INC,0,,
0001659166,Fortive Corp,0,,
0000906107,EQUITY RESIDENTIAL,0,,
0001065088,EBAY INC,0,,
0001645590,Hewlett Packard Enterprise Co,0,,
0000029534,DOLLAR GENERAL CORP,0,,
0000946581,TAKE TWO INTERACTIVE SOFTWARE INC,0,,
0001002047,"NetApp, Inc.",0,,
0000822416,PULTEGROUP INC/MI/,0,,
0001315098,Roblox Corp,0,,
0001113169,PRICE T ROWE GROUP INC,0,,
0001383650,"Cheniere Energy Partners, L.P.",0,,
0000783325,"WEC ENERGY GROUP, INC.",0,,
0001123360,GLOBAL PAYMENTS INC,0,,
0000051253,INTERNATIONAL FLAVORS & FRAGRANCES INC,1,"Supply Chain Financing ProgramIn the fourth quarter of 2023, the Company entered into a supply chain financing (“SCF”) program. The program is expected to be available to U.S. based suppliers starting in the second quarter of 2024. The Company makes continuous efforts to improve working capital efficiency and has worked with suppliers to optimize payment terms and conditions. The Company’s current payment terms with a majority of suppliers generally range from 0 to 180 days, which is deemed to be commercially reasonable. The Company’s voluntary SCF program will allow its suppliers to elect to sell the receivables owed to them by the Company to a third-party financial institution. The suppliers, at their own discretion, will determine the invoices they want to sell and directly negotiate the arrangements with the participating third-party financial institution. Supplier participation in the program is solely the decision of the supplier and has no bearing on the Company’s payment terms and amounts due with the supplier. The Company’s responsibility will be limited to making payments based upon the agreed upon contractual terms and arrangements. The Company will not provide any form of guarantees under the SCF program and will have no economic interest in the suppliers’ decision to participate in the SCF program. Amounts due to suppliers that elect to participate in the SCF program will be included in Accounts payable on the Consolidated Balance Sheets. The Company, or the third-party financial institution, may choose to terminate the agreement of the program at any time upon 30 days’ prior written notice. The third-party financial institution may also terminate the agreement of the program at any time upon three business days’ prior written notice in the event there are insufficient funds available for disbursements. As of December 31, 2023 and 2022, there were no amounts outstanding related to suppliers’ participation in the SCF program.",
